2408,SV02408,Student02408,20,Hai Phong,55
2409,SV02409,Student02409,18,Can Tho,92
2410,SV02410,Student02410,20,Hai Phong,41
2411,SV02411,Student02411,24,Da Nang,72
2412,SV02412,Student02412,20,Da Nang,50
2413,SV02413,Student02413,20,Can Tho,30
2414,SV02414,Student02414,23,Ho Chi Minh,11
2415,SV02415,Student02415,24,Ho Chi Minh,9
2416,SV02416,Student02416,23,Da Nang,29
2417,SV02417,Student02417,20,Can Tho,100
2418,SV02418,Student02418,23,Can Tho,15
2419,SV02419,Student02419,20,Da Nang,24
2420,SV02420,Student02420,20,Can Tho,3
2421,SV02421,Student02421,18,Hai Phong,100
2422,SV02422,Student02422,21,Da Nang,49
2423,SV02423,Student02423,20,Can Tho,99
2424,SV02424,Student02424,25,Hanoi,67
2425,SV02425,Student02425,19,Da Nang,26
2426,SV02426,Student02426,18,Hanoi,55
2427,SV02427,Student02427,25,Can Tho,26
2428,SV02428,Student02428,23,Ho Chi Minh,81
2429,SV02429,Student02429,20,Da Nang,35
2430,SV02430,Student02430,20,Da Nang,76
2431,SV02431,Student02431,18,Ho Chi Minh,95
2432,SV02432,Student02432,23,Ho Chi Minh,12
2433,SV02433,Student02433,22,Ho Chi Minh,94
2434,SV02434,Student02434,25,Hanoi,45
2435,SV02435,Student02435,21,Hanoi,66
2436,SV02436,Student02436,20,Hai Phong,50
2437,SV02437,Student02437,24,Can Tho,24
2438,SV02438,Student02438,21,Can Tho,60
2439,SV02439,Student02439,24,Hai Phong,85
2440,SV02440,Student02440,18,Can Tho,24
2441,SV02441,Student02441,20,Can Tho,34
2442,SV02442,Student02442,20,Ho Chi Minh,80
2443,SV02443,Student02443,21,Da Nang,95
2444,SV02444,Student02444,23,Can Tho,6
2445,SV02445,Student02445,21,Hai Phong,49
2446,SV02446,Student02446,18,Ho Chi Minh,12
2447,SV02447,Student02447,19,Ho Chi Minh,88
2448,SV02448,Student02448,22,Ho Chi Minh,61
2449,SV02449,Student02449,21,Hai Phong,50
2450,SV02450,Student02450,23,Can Tho,42
2451,SV02451,Student02451,18,Hai Phong,94
2452,SV02452,Student02452,23,Hanoi,16
2453,SV02453,Student02453,22,Can Tho,80
2454,SV02454,Student02454,19,Hanoi,34
2455,SV02455,Student02455,18,Ho Chi Minh,47
2456,SV02456,Student02456,24,Can Tho,100
2457,SV02457,Student02457,18,Da Nang,37
2458,SV02458,Student02458,24,Ho Chi Minh,28
2459,SV02459,Student02459,22,Ho Chi Minh,77
2460,SV02460,Student02460,21,Can Tho,4
2461,SV02461,Student02461,23,Da Nang,50
2462,SV02462,Student02462,25,Ho Chi Minh,10
2463,SV02463,Student02463,22,Da Nang,21
2464,SV02464,Student02464,24,Da Nang,22
2465,SV02465,Student02465,19,Hai Phong,94
2466,SV02466,Student02466,18,Hanoi,84
2467,SV02467,Student02467,24,Can Tho,23
2468,SV02468,Student02468,23,Hai Phong,34
2469,SV02469,Student02469,19,Da Nang,26
2470,SV02470,Student02470,22,Can Tho,33
2471,SV02471,Student02471,25,Ho Chi Minh,69
2472,SV02472,Student02472,22,Ho Chi Minh,21
2473,SV02473,Student02473,18,Hanoi,75
2474,SV02474,Student02474,25,Da Nang,56
2475,SV02475,Student02475,25,Hai Phong,84
2476,SV02476,Student02476,20,Hai Phong,7
2477,SV02477,Student02477,21,Ho Chi Minh,97
2478,SV02478,Student02478,20,Hai Phong,3
2479,SV02479,Student02479,25,Can Tho,84
2480,SV02480,Student02480,18,Hanoi,61
2481,SV02481,Student02481,24,Can Tho,42
2482,SV02482,Student02482,23,Can Tho,76
2483,SV02483,Student02483,25,Da Nang,89
2484,SV02484,Student02484,25,Hai Phong,8
2485,SV02485,Student02485,25,Hai Phong,81
2486,SV02486,Student02486,18,Da Nang,55
2487,SV02487,Student02487,24,Ho Chi Minh,33
2488,SV02488,Student02488,23,Hai Phong,28
2489,SV02489,Student02489,18,Da Nang,30
2490,SV02490,Student02490,21,Hai Phong,14
2491,SV02491,Student02491,25,Can Tho,20
2492,SV02492,Student02492,21,Hai Phong,10
2493,SV02493,Student02493,23,Da Nang,55
2494,SV02494,Student02494,22,Hai Phong,21
2495,SV02495,Student02495,21,Ho Chi Minh,66
2496,SV02496,Student02496,24,Can Tho,30
2497,SV02497,Student02497,21,Ho Chi Minh,19
2498,SV02498,Student02498,25,Ho Chi Minh,97
2499,SV02499,Student02499,22,Hanoi,16
2500,SV02500,Student02500,25,Hanoi,53
2501,SV02501,Student02501,25,Ho Chi Minh,5
2502,SV02502,Student02502,22,Hanoi,97
2503,SV02503,Student02503,22,Ho Chi Minh,48
2504,SV02504,Student02504,24,Can Tho,71
2505,SV02505,Student02505,20,Da Nang,49
2506,SV02506,Student02506,22,Hanoi,50
2507,SV02507,Student02507,25,Can Tho,6
2508,SV02508,Student02508,24,Ho Chi Minh,72
2509,SV02509,Student02509,25,Can Tho,8
2510,SV02510,Student02510,21,Da Nang,24
2511,SV02511,Student02511,24,Ho Chi Minh,80
2512,SV02512,Student02512,24,Hai Phong,86
2513,SV02513,Student02513,20,Hai Phong,21
2514,SV02514,Student02514,20,Can Tho,12
2515,SV02515,Student02515,18,Hanoi,43
2516,SV02516,Student02516,18,Hai Phong,0
2517,SV02517,Student02517,25,Da Nang,53
2518,SV02518,Student02518,18,Hai Phong,10
2519,SV02519,Student02519,25,Hanoi,49
2520,SV02520,Student02520,23,Da Nang,38
2521,SV02521,Student02521,22,Hai Phong,4
2522,SV02522,Student02522,20,Hanoi,87
2523,SV02523,Student02523,25,Hanoi,32
2524,SV02524,Student02524,22,Hai Phong,17
2525,SV02525,Student02525,19,Can Tho,83
2526,SV02526,Student02526,18,Can Tho,17
2527,SV02527,Student02527,19,Da Nang,96
2528,SV02528,Student02528,24,Hai Phong,26
2529,SV02529,Student02529,24,Can Tho,71
2530,SV02530,Student02530,22,Can Tho,82
2531,SV02531,Student02531,20,Hanoi,86
2532,SV02532,Student02532,25,Ho Chi Minh,33
2533,SV02533,Student02533,21,Hai Phong,67
2534,SV02534,Student02534,22,Can Tho,22
2535,SV02535,Student02535,19,Can Tho,92
2536,SV02536,Student02536,23,Hanoi,81
2537,SV02537,Student02537,21,Hanoi,53
2538,SV02538,Student02538,20,Da Nang,15
2539,SV02539,Student02539,20,Hanoi,99
2540,SV02540,Student02540,21,Hai Phong,86
2541,SV02541,Student02541,19,Ho Chi Minh,18
2542,SV02542,Student02542,20,Hanoi,26
2543,SV02543,Student02543,23,Hai Phong,8
2544,SV02544,Student02544,20,Can Tho,42
2545,SV02545,Student02545,20,Hanoi,60
2546,SV02546,Student02546,25,Ho Chi Minh,25
2547,SV02547,Student02547,24,Da Nang,2
2548,SV02548,Student02548,18,Hai Phong,74
2549,SV02549,Student02549,18,Hanoi,72
2550,SV02550,Student02550,20,Ho Chi Minh,100
2551,SV02551,Student02551,24,Hanoi,3
2552,SV02552,Student02552,19,Da Nang,93
2553,SV02553,Student02553,23,Hai Phong,40
2554,SV02554,Student02554,22,Hanoi,69
2555,SV02555,Student02555,20,Can Tho,36
2556,SV02556,Student02556,21,Hanoi,20
2557,SV02557,Student02557,18,Ho Chi Minh,67
2558,SV02558,Student02558,18,Hai Phong,20
2559,SV02559,Student02559,20,Can Tho,61
2560,SV02560,Student02560,23,Ho Chi Minh,88
2561,SV02561,Student02561,20,Hanoi,68
2562,SV02562,Student02562,23,Can Tho,48
2563,SV02563,Student02563,19,Hai Phong,6
2564,SV02564,Student02564,18,Can Tho,42
2565,SV02565,Student02565,24,Can Tho,66
2566,SV02566,Student02566,22,Hanoi,57
2567,SV02567,Student02567,24,Can Tho,9
2568,SV02568,Student02568,19,Ho Chi Minh,69
2569,SV02569,Student02569,22,Da Nang,24
2570,SV02570,Student02570,19,Hai Phong,72
2571,SV02571,Student02571,25,Hai Phong,45
2572,SV02572,Student02572,24,Can Tho,40
2573,SV02573,Student02573,18,Hai Phong,79
2574,SV02574,Student02574,23,Da Nang,59
2575,SV02575,Student02575,25,Hai Phong,19
2576,SV02576,Student02576,24,Hanoi,82
2577,SV02577,Student02577,20,Hanoi,87
2578,SV02578,Student02578,18,Hai Phong,44
2579,SV02579,Student02579,24,Can Tho,41
2580,SV02580,Student02580,23,Hanoi,16
2581,SV02581,Student02581,23,Can Tho,1
2582,SV02582,Student02582,18,Ho Chi Minh,40
2583,SV02583,Student02583,22,Hai Phong,10
2584,SV02584,Student02584,18,Da Nang,61
2585,SV02585,Student02585,21,Hai Phong,65
2586,SV02586,Student02586,19,Can Tho,100
2587,SV02587,Student02587,24,Hanoi,91
2588,SV02588,Student02588,21,Da Nang,40
2589,SV02589,Student02589,22,Can Tho,48
2590,SV02590,Student02590,21,Hai Phong,14
2591,SV02591,Student02591,22,Can Tho,52
2592,SV02592,Student02592,22,Ho Chi Minh,79
2593,SV02593,Student02593,21,Can Tho,52
2594,SV02594,Student02594,22,Can Tho,41
2595,SV02595,Student02595,19,Hanoi,36
2596,SV02596,Student02596,23,Can Tho,18
2597,SV02597,Student02597,24,Hai Phong,75
2598,SV02598,Student02598,23,Hai Phong,10
2599,SV02599,Student02599,23,Da Nang,25
2600,SV02600,Student02600,19,Can Tho,20
2601,SV02601,Student02601,24,Hanoi,71
2602,SV02602,Student02602,18,Hanoi,74
2603,SV02603,Student02603,21,Da Nang,68
2604,SV02604,Student02604,23,Ho Chi Minh,75
2605,SV02605,Student02605,24,Da Nang,77
2606,SV02606,Student02606,18,Hanoi,86
2607,SV02607,Student02607,21,Da Nang,95
2608,SV02608,Student02608,18,Da Nang,35
2609,SV02609,Student02609,25,Ho Chi Minh,49
2610,SV02610,Student02610,20,Hai Phong,88
2611,SV02611,Student02611,20,Can Tho,95
2612,SV02612,Student02612,25,Hai Phong,42
2613,SV02613,Student02613,20,Ho Chi Minh,57
2614,SV02614,Student02614,19,Da Nang,72
2615,SV02615,Student02615,24,Hanoi,0
2616,SV02616,Student02616,22,Ho Chi Minh,79
2617,SV02617,Student02617,22,Can Tho,96
2618,SV02618,Student02618,22,Can Tho,47
2619,SV02619,Student02619,25,Ho Chi Minh,93
2620,SV02620,Student02620,24,Hanoi,3
2621,SV02621,Student02621,24,Da Nang,90
2622,SV02622,Student02622,20,Da Nang,73
2623,SV02623,Student02623,24,Da Nang,70
2624,SV02624,Student02624,20,Da Nang,38
2625,SV02625,Student02625,20,Hanoi,48
2626,SV02626,Student02626,20,Ho Chi Minh,91
2627,SV02627,Student02627,25,Hanoi,62
2628,SV02628,Student02628,24,Da Nang,0
2629,SV02629,Student02629,21,Can Tho,92
2630,SV02630,Student02630,18,Ho Chi Minh,43
2631,SV02631,Student02631,21,Can Tho,45
2632,SV02632,Student02632,22,Da Nang,99
2633,SV02633,Student02633,19,Ho Chi Minh,56
2634,SV02634,Student02634,23,Da Nang,23
2635,SV02635,Student02635,23,Hai Phong,100
2636,SV02636,Student02636,25,Hai Phong,78
2637,SV02637,Student02637,19,Can Tho,11
2638,SV02638,Student02638,20,Ho Chi Minh,81
2639,SV02639,Student02639,24,Can Tho,8
2640,SV02640,Student02640,19,Da Nang,36
2641,SV02641,Student02641,22,Ho Chi Minh,65
2642,SV02642,Student02642,22,Hai Phong,42
2643,SV02643,Student02643,25,Hai Phong,59
2644,SV02644,Student02644,23,Ho Chi Minh,43
2645,SV02645,Student02645,22,Ho Chi Minh,20
2646,SV02646,Student02646,18,Hai Phong,17
2647,SV02647,Student02647,20,Hanoi,61
2648,SV02648,Student02648,23,Hai Phong,38
2649,SV02649,Student02649,24,Can Tho,97
2650,SV02650,Student02650,21,Hai Phong,61
2651,SV02651,Student02651,25,Da Nang,77
2652,SV02652,Student02652,18,Can Tho,100
2653,SV02653,Student02653,23,Hanoi,83
2654,SV02654,Student02654,22,Hanoi,40
2655,SV02655,Student02655,22,Da Nang,56
2656,SV02656,Student02656,18,Ho Chi Minh,36
2657,SV02657,Student02657,20,Can Tho,44
2658,SV02658,Student02658,20,Ho Chi Minh,71
2659,SV02659,Student02659,21,Hanoi,8
2660,SV02660,Student02660,21,Ho Chi Minh,98
2661,SV02661,Student02661,22,Can Tho,95
2662,SV02662,Student02662,19,Hanoi,92
2663,SV02663,Student02663,23,Can Tho,67
2664,SV02664,Student02664,23,Da Nang,41
2665,SV02665,Student02665,19,Hai Phong,89
2666,SV02666,Student02666,21,Hai Phong,77
2667,SV02667,Student02667,25,Da Nang,2
2668,SV02668,Student02668,22,Can Tho,47
2669,SV02669,Student02669,19,Hai Phong,27
2670,SV02670,Student02670,22,Hai Phong,34
2671,SV02671,Student02671,25,Ho Chi Minh,90
2672,SV02672,Student02672,21,Ho Chi Minh,11
2673,SV02673,Student02673,19,Da Nang,24
2674,SV02674,Student02674,24,Can Tho,68
2675,SV02675,Student02675,22,Ho Chi Minh,44
2676,SV02676,Student02676,21,Can Tho,63
2677,SV02677,Student02677,25,Hanoi,51
2678,SV02678,Student02678,22,Hai Phong,78
2679,SV02679,Student02679,18,Da Nang,38
2680,SV02680,Student02680,24,Hanoi,9
2681,SV02681,Student02681,19,Da Nang,38
2682,SV02682,Student02682,25,Hanoi,9
2683,SV02683,Student02683,23,Hai Phong,46
2684,SV02684,Student02684,24,Hanoi,31
2685,SV02685,Student02685,19,Da Nang,55
2686,SV02686,Student02686,23,Da Nang,7
2687,SV02687,Student02687,22,Da Nang,38
2688,SV02688,Student02688,24,Hanoi,94
2689,SV02689,Student02689,20,Ho Chi Minh,25
2690,SV02690,Student02690,18,Ho Chi Minh,50
2691,SV02691,Student02691,25,Hai Phong,84
2692,SV02692,Student02692,21,Can Tho,73
2693,SV02693,Student02693,19,Hai Phong,99
2694,SV02694,Student02694,24,Hai Phong,89
2695,SV02695,Student02695,20,Can Tho,86
2696,SV02696,Student02696,23,Can Tho,61
2697,SV02697,Student02697,23,Da Nang,32
2698,SV02698,Student02698,24,Can Tho,10
2699,SV02699,Student02699,22,Hai Phong,42
2700,SV02700,Student02700,21,Ho Chi Minh,87
2701,SV02701,Student02701,19,Da Nang,15
2702,SV02702,Student02702,25,Da Nang,14
2703,SV02703,Student02703,21,Hanoi,75
2704,SV02704,Student02704,21,Hanoi,29
2705,SV02705,Student02705,20,Ho Chi Minh,78
2706,SV02706,Student02706,22,Hanoi,58
2707,SV02707,Student02707,25,Ho Chi Minh,97
2708,SV02708,Student02708,19,Da Nang,80
2709,SV02709,Student02709,23,Da Nang,25
2710,SV02710,Student02710,18,Can Tho,46
2711,SV02711,Student02711,25,Hanoi,14
2712,SV02712,Student02712,22,Hanoi,24
2713,SV02713,Student02713,20,Ho Chi Minh,64
2714,SV02714,Student02714,18,Hai Phong,91
2715,SV02715,Student02715,18,Da Nang,20
2716,SV02716,Student02716,20,Da Nang,13
2717,SV02717,Student02717,20,Da Nang,79
2718,SV02718,Student02718,22,Da Nang,48
2719,SV02719,Student02719,18,Da Nang,4
2720,SV02720,Student02720,19,Da Nang,79
2721,SV02721,Student02721,23,Hanoi,74
2722,SV02722,Student02722,25,Hanoi,53
2723,SV02723,Student02723,20,Hai Phong,84
2724,SV02724,Student02724,21,Hai Phong,70
2725,SV02725,Student02725,21,Hai Phong,70
2726,SV02726,Student02726,21,Hanoi,52
2727,SV02727,Student02727,25,Can Tho,78
2728,SV02728,Student02728,21,Ho Chi Minh,11
2729,SV02729,Student02729,22,Da Nang,3
2730,SV02730,Student02730,23,Hanoi,18
2731,SV02731,Student02731,18,Hanoi,81
2732,SV02732,Student02732,21,Hai Phong,36
2733,SV02733,Student02733,23,Can Tho,51
2734,SV02734,Student02734,20,Da Nang,48
2735,SV02735,Student02735,24,Hanoi,1
2736,SV02736,Student02736,24,Hai Phong,98
2737,SV02737,Student02737,25,Ho Chi Minh,17
2738,SV02738,Student02738,21,Da Nang,36
2739,SV02739,Student02739,22,Ho Chi Minh,48
2740,SV02740,Student02740,18,Ho Chi Minh,73
2741,SV02741,Student02741,20,Da Nang,64
2742,SV02742,Student02742,22,Can Tho,41
2743,SV02743,Student02743,22,Can Tho,46
2744,SV02744,Student02744,25,Ho Chi Minh,59
2745,SV02745,Student02745,22,Hai Phong,96
2746,SV02746,Student02746,19,Hai Phong,65
2747,SV02747,Student02747,20,Hanoi,51
2748,SV02748,Student02748,18,Ho Chi Minh,0
2749,SV02749,Student02749,20,Can Tho,26
2750,SV02750,Student02750,21,Da Nang,61
2751,SV02751,Student02751,20,Hanoi,59
2752,SV02752,Student02752,19,Ho Chi Minh,24
2753,SV02753,Student02753,20,Da Nang,96
2754,SV02754,Student02754,18,Ho Chi Minh,59
2755,SV02755,Student02755,19,Da Nang,35
2756,SV02756,Student02756,25,Ho Chi Minh,42
2757,SV02757,Student02757,18,Hai Phong,74
2758,SV02758,Student02758,22,Can Tho,56
2759,SV02759,Student02759,21,Da Nang,80
2760,SV02760,Student02760,25,Hai Phong,43
2761,SV02761,Student02761,21,Can Tho,74
2762,SV02762,Student02762,25,Da Nang,22
2763,SV02763,Student02763,21,Hai Phong,20
2764,SV02764,Student02764,18,Ho Chi Minh,5
2765,SV02765,Student02765,22,Hanoi,78
2766,SV02766,Student02766,20,Da Nang,19
2767,SV02767,Student02767,24,Hai Phong,60
2768,SV02768,Student02768,25,Da Nang,9
2769,SV02769,Student02769,19,Ho Chi Minh,24
2770,SV02770,Student02770,20,Can Tho,37
2771,SV02771,Student02771,23,Can Tho,52
2772,SV02772,Student02772,23,Ho Chi Minh,41
2773,SV02773,Student02773,19,Hanoi,32
2774,SV02774,Student02774,23,Da Nang,70
2775,SV02775,Student02775,19,Hai Phong,70
2776,SV02776,Student02776,20,Da Nang,91
2777,SV02777,Student02777,21,Ho Chi Minh,16
2778,SV02778,Student02778,18,Ho Chi Minh,51
2779,SV02779,Student02779,23,Hai Phong,82
2780,SV02780,Student02780,24,Hanoi,15
2781,SV02781,Student02781,19,Ho Chi Minh,61
2782,SV02782,Student02782,21,Da Nang,97
2783,SV02783,Student02783,25,Da Nang,25
2784,SV02784,Student02784,22,Hanoi,36
2785,SV02785,Student02785,20,Hai Phong,37
2786,SV02786,Student02786,22,Ho Chi Minh,4
2787,SV02787,Student02787,18,Can Tho,17
2788,SV02788,Student02788,20,Da Nang,73
2789,SV02789,Student02789,22,Ho Chi Minh,39
2790,SV02790,Student02790,23,Ho Chi Minh,47
2791,SV02791,Student02791,19,Hai Phong,50
2792,SV02792,Student02792,23,Ho Chi Minh,32
2793,SV02793,Student02793,19,Ho Chi Minh,26
2794,SV02794,Student02794,23,Hai Phong,51
2795,SV02795,Student02795,18,Hai Phong,84
2796,SV02796,Student02796,21,Can Tho,46
2797,SV02797,Student02797,23,Da Nang,17
2798,SV02798,Student02798,19,Hai Phong,61
2799,SV02799,Student02799,19,Hai Phong,8
2800,SV02800,Student02800,23,Hai Phong,39
2801,SV02801,Student02801,22,Hai Phong,50
2802,SV02802,Student02802,21,Hai Phong,84
2803,SV02803,Student02803,20,Can Tho,19
2804,SV02804,Student02804,22,Hanoi,65
2805,SV02805,Student02805,22,Can Tho,24
2806,SV02806,Student02806,19,Ho Chi Minh,94
2807,SV02807,Student02807,19,Da Nang,68
2808,SV02808,Student02808,24,Hai Phong,76
2809,SV02809,Student02809,24,Da Nang,59
2810,SV02810,Student02810,20,Ho Chi Minh,41
2811,SV02811,Student02811,22,Can Tho,32
2812,SV02812,Student02812,22,Hanoi,80
2813,SV02813,Student02813,19,Can Tho,10
2814,SV02814,Student02814,24,Da Nang,8
2815,SV02815,Student02815,21,Ho Chi Minh,77
2816,SV02816,Student02816,20,Hanoi,87
2817,SV02817,Student02817,18,Can Tho,81
2818,SV02818,Student02818,23,Da Nang,13
2819,SV02819,Student02819,21,Hanoi,11
2820,SV02820,Student02820,24,Ho Chi Minh,52
2821,SV02821,Student02821,20,Hanoi,68
2822,SV02822,Student02822,21,Hanoi,54
2823,SV02823,Student02823,19,Da Nang,32
2824,SV02824,Student02824,22,Hanoi,12
2825,SV02825,Student02825,18,Can Tho,42
2826,SV02826,Student02826,21,Da Nang,90
2827,SV02827,Student02827,25,Da Nang,51
2828,SV02828,Student02828,25,Can Tho,76
2829,SV02829,Student02829,18,Da Nang,3
2830,SV02830,Student02830,19,Hanoi,10
2831,SV02831,Student02831,20,Ho Chi Minh,4
2832,SV02832,Student02832,25,Can Tho,71
2833,SV02833,Student02833,20,Ho Chi Minh,98
2834,SV02834,Student02834,20,Hai Phong,26
2835,SV02835,Student02835,18,Can Tho,10
2836,SV02836,Student02836,25,Can Tho,96
2837,SV02837,Student02837,23,Ho Chi Minh,10
2838,SV02838,Student02838,24,Hanoi,52
2839,SV02839,Student02839,18,Hai Phong,73
2840,SV02840,Student02840,18,Da Nang,34
2841,SV02841,Student02841,23,Hai Phong,36
2842,SV02842,Student02842,19,Hai Phong,13
2843,SV02843,Student02843,22,Da Nang,24
2844,SV02844,Student02844,24,Hanoi,9
2845,SV02845,Student02845,22,Ho Chi Minh,28
2846,SV02846,Student02846,18,Hai Phong,5
2847,SV02847,Student02847,22,Hanoi,67
2848,SV02848,Student02848,19,Hai Phong,44
2849,SV02849,Student02849,20,Can Tho,16
2850,SV02850,Student02850,21,Ho Chi Minh,86
2851,SV02851,Student02851,22,Da Nang,65
2852,SV02852,Student02852,22,Hanoi,49
2853,SV02853,Student02853,18,Da Nang,57
2854,SV02854,Student02854,19,Hai Phong,40
2855,SV02855,Student02855,18,Hai Phong,18
2856,SV02856,Student02856,21,Ho Chi Minh,57
2857,SV02857,Student02857,20,Da Nang,79
2858,SV02858,Student02858,25,Can Tho,93
2859,SV02859,Student02859,23,Hanoi,40
2860,SV02860,Student02860,25,Ho Chi Minh,29
2861,SV02861,Student02861,19,Can Tho,24
2862,SV02862,Student02862,24,Hanoi,24
2863,SV02863,Student02863,21,Hai Phong,26
2864,SV02864,Student02864,24,Hanoi,17
2865,SV02865,Student02865,24,Da Nang,25
2866,SV02866,Student02866,18,Da Nang,4
2867,SV02867,Student02867,19,Hanoi,5
2868,SV02868,Student02868,18,Can Tho,43
2869,SV02869,Student02869,22,Hai Phong,48
2870,SV02870,Student02870,25,Da Nang,59
2871,SV02871,Student02871,22,Ho Chi Minh,70
2872,SV02872,Student02872,20,Can Tho,88
2873,SV02873,Student02873,20,Ho Chi Minh,57
2874,SV02874,Student02874,23,Da Nang,7
2875,SV02875,Student02875,22,Ho Chi Minh,35
2876,SV02876,Student02876,23,Ho Chi Minh,89
2877,SV02877,Student02877,21,Hai Phong,87
2878,SV02878,Student02878,21,Hai Phong,86
2879,SV02879,Student02879,19,Hanoi,41
2880,SV02880,Student02880,25,Can Tho,14
2881,SV02881,Student02881,25,Hai Phong,24
2882,SV02882,Student02882,20,Can Tho,70
2883,SV02883,Student02883,20,Hanoi,92
2884,SV02884,Student02884,18,Can Tho,36
2885,SV02885,Student02885,23,Hanoi,70
2886,SV02886,Student02886,22,Ho Chi Minh,13
2887,SV02887,Student02887,19,Can Tho,47
2888,SV02888,Student02888,20,Da Nang,13
2889,SV02889,Student02889,21,Da Nang,9
2890,SV02890,Student02890,23,Da Nang,53
2891,SV02891,Student02891,24,Hai Phong,61
2892,SV02892,Student02892,25,Da Nang,41
2893,SV02893,Student02893,21,Hanoi,37
2894,SV02894,Student02894,19,Hai Phong,14
2895,SV02895,Student02895,25,Da Nang,48
2896,SV02896,Student02896,23,Hanoi,14
2897,SV02897,Student02897,22,Hanoi,72
2898,SV02898,Student02898,20,Da Nang,84
2899,SV02899,Student02899,20,Ho Chi Minh,31
2900,SV02900,Student02900,23,Ho Chi Minh,84
2901,SV02901,Student02901,19,Hai Phong,27
2902,SV02902,Student02902,24,Ho Chi Minh,86
2903,SV02903,Student02903,19,Hai Phong,88
2904,SV02904,Student02904,25,Hai Phong,35
2905,SV02905,Student02905,25,Can Tho,40
2906,SV02906,Student02906,23,Ho Chi Minh,36
2907,SV02907,Student02907,24,Hai Phong,0
2908,SV02908,Student02908,25,Can Tho,88
2909,SV02909,Student02909,23,Ho Chi Minh,75
2910,SV02910,Student02910,21,Hanoi,85
2911,SV02911,Student02911,23,Hanoi,94
2912,SV02912,Student02912,20,Da Nang,64
2913,SV02913,Student02913,23,Hanoi,43
2914,SV02914,Student02914,23,Hanoi,30
2915,SV02915,Student02915,22,Hai Phong,50
2916,SV02916,Student02916,19,Hai Phong,73
2917,SV02917,Student02917,23,Ho Chi Minh,51
2918,SV02918,Student02918,20,Can Tho,70
2919,SV02919,Student02919,21,Ho Chi Minh,44
2920,SV02920,Student02920,23,Da Nang,8
2921,SV02921,Student02921,25,Hanoi,10
2922,SV02922,Student02922,19,Ho Chi Minh,60
2923,SV02923,Student02923,18,Hai Phong,72
2924,SV02924,Student02924,19,Hanoi,37
2925,SV02925,Student02925,22,Can Tho,97
2926,SV02926,Student02926,25,Hanoi,47
2927,SV02927,Student02927,18,Hanoi,19
2928,SV02928,Student02928,20,Can Tho,36
2929,SV02929,Student02929,20,Ho Chi Minh,87
2930,SV02930,Student02930,22,Da Nang,46
2931,SV02931,Student02931,25,Hanoi,16
2932,SV02932,Student02932,19,Hai Phong,7
2933,SV02933,Student02933,24,Can Tho,23
2934,SV02934,Student02934,23,Hai Phong,36
2935,SV02935,Student02935,24,Hai Phong,13
2936,SV02936,Student02936,20,Hai Phong,95
2937,SV02937,Student02937,22,Da Nang,51
2938,SV02938,Student02938,18,Hai Phong,29
2939,SV02939,Student02939,21,Ho Chi Minh,57
2940,SV02940,Student02940,19,Hai Phong,40
2941,SV02941,Student02941,22,Can Tho,20
2942,SV02942,Student02942,22,Hanoi,97
2943,SV02943,Student02943,18,Can Tho,14
2944,SV02944,Student02944,22,Hai Phong,26
2945,SV02945,Student02945,18,Hanoi,12
2946,SV02946,Student02946,25,Ho Chi Minh,24
2947,SV02947,Student02947,21,Hai Phong,25
2948,SV02948,Student02948,19,Hanoi,83
2949,SV02949,Student02949,25,Ho Chi Minh,2
2950,SV02950,Student02950,25,Hanoi,13
2951,SV02951,Student02951,21,Da Nang,99
2952,SV02952,Student02952,25,Can Tho,11
2953,SV02953,Student02953,21,Can Tho,39
2954,SV02954,Student02954,20,Can Tho,69
2955,SV02955,Student02955,23,Hanoi,12
2956,SV02956,Student02956,25,Hanoi,48
2957,SV02957,Student02957,18,Da Nang,96
2958,SV02958,Student02958,22,Hanoi,26
2959,SV02959,Student02959,20,Hanoi,73
2960,SV02960,Student02960,23,Hai Phong,98
2961,SV02961,Student02961,22,Ho Chi Minh,87
2962,SV02962,Student02962,23,Hanoi,67
2963,SV02963,Student02963,21,Da Nang,76
2964,SV02964,Student02964,18,Ho Chi Minh,2
2965,SV02965,Student02965,22,Hai Phong,3
2966,SV02966,Student02966,25,Hanoi,58
2967,SV02967,Student02967,18,Can Tho,63
2968,SV02968,Student02968,20,Hanoi,92
2969,SV02969,Student02969,23,Ho Chi Minh,94
2970,SV02970,Student02970,25,Hanoi,25
2971,SV02971,Student02971,24,Da Nang,41
2972,SV02972,Student02972,18,Da Nang,64
2973,SV02973,Student02973,21,Hai Phong,56
2974,SV02974,Student02974,25,Da Nang,36
2975,SV02975,Student02975,22,Da Nang,62
2976,SV02976,Student02976,19,Hai Phong,17
2977,SV02977,Student02977,23,Hanoi,65
2978,SV02978,Student02978,19,Da Nang,2
2979,SV02979,Student02979,19,Can Tho,83
2980,SV02980,Student02980,25,Hanoi,63
2981,SV02981,Student02981,24,Can Tho,92
2982,SV02982,Student02982,20,Can Tho,36
2983,SV02983,Student02983,24,Can Tho,18
2984,SV02984,Student02984,23,Hai Phong,95
2985,SV02985,Student02985,23,Can Tho,31
2986,SV02986,Student02986,18,Hanoi,32
2987,SV02987,Student02987,23,Da Nang,28
2988,SV02988,Student02988,21,Can Tho,57
2989,SV02989,Student02989,21,Hai Phong,20
2990,SV02990,Student02990,24,Hai Phong,7
2991,SV02991,Student02991,20,Ho Chi Minh,78
